Price,Close,High,Low,Open,Volume
Ticker,PSQ,PSQ,PSQ,PSQ,PSQ
Date,,,,,
2015-02-25,240.24830627441406,240.75938748825106,239.1409853066592,240.07796319958197,19100
2015-02-26,239.01321411132812,240.58903697415346,238.97060884793473,239.90758671188516,21380
2015-02-27,240.1205596923828,240.41869258806065,239.01323864520484,239.1410024591604,16380
2015-03-02,237.90591430664062,239.6946858567373,237.86333502948284,239.6946858567373,23580
2015-03-03,239.09837341308594,240.41864254024088,238.3743439584955,238.50210774585457,29840
2015-03-04,239.86500549316406,241.10009021747976,239.4816880990875,239.77982096173935,17680
2015-03-05,239.48167419433594,240.41865199626645,238.80024997184162,239.35391040195174,33060
2015-03-06,242.2926483154297,242.76112429778462,239.35395062342974,239.90761114657798,48660
2015-03-09,241.52597045898438,242.63331730288036,240.88712550873703,241.7389187757335,33180
2015-03-10,245.91273498535156,245.95531425228978,243.2721705684712,243.2721705684712,36800
2015-03-11,247.36074829101562,247.44593281277602,245.3164497420981,245.61458257092627,45320
2015-03-12,245.61460876464844,247.57372300073652,245.44423970295853,247.57372300073652,41400
2015-03-13,246.84971618652344,248.29777536007688,245.01836558091514,245.9127642450528,44180
2015-03-16,243.65548706054688,246.04052413220907,243.6129077892214,245.91276032356154,28620
2015-03-17,243.27212524414062,244.76276323461371,242.84622867543405,244.3368666659071,27520
2015-03-18,240.7594451904297,244.97583372177763,239.77988779269856,243.69814337829965,58460
2015-03-19,240.46124267578125,240.80198079786953,239.77981842094283,240.41866340785475,19280
2015-03-20,238.71507263183594,238.84283642806645,237.65033100546736,238.50212430656222,83060
2015-03-23,239.31143188476562,239.31143188476562,238.33184840986289,238.88553506773965,19220
2015-03-24,240.20571899414062,240.20571899414062,238.24660473354558,239.22616186384312,26160
2015-03-25,245.65719604492188,245.6998013090685,239.60945808304967,239.82240641977285,65960
2015-03-26,246.46641540527344,248.3829504768624,245.1461200924876,247.48855184665186,67560
2015-03-27,245.48687744140625,246.8497261365414,244.89061164128017,246.4238294206435,18280
2015-03-30,242.59072875976562,243.91102401139284,242.5055702229317,243.91102401139284,39300
2015-03-31,245.10350036621094,245.14607962957228,242.84625352006876,243.27215013234715,18060
2015-04-01,246.63668823242188,247.99956242741203,245.10347100972243,245.10347100972243,46360
2015-04-02,246.2108917236328,246.93492137094424,245.61465189236213,246.16831244806838,16200
2015-04-06,244.33697509765625,247.87191298772134,243.61294541061275,247.87191298772134,25420
2015-04-07,244.67764282226562,244.67764282226562,242.67592322600404,244.4646944821244,45320
2015-04-08,242.84628295898438,244.59244888313734,242.46296556359988,244.54986961461435,23820
2015-04-09,241.2705078125,243.61293992718447,241.1427439869976,242.8037257078782,22480
2015-04-10,240.24830627441406,241.82412918596546,240.24830627441406,241.22788943204762,19120
2015-04-13,240.88717651367188,241.05754560101178,238.80029816445992,240.07798833549,27840
2015-04-14,241.52597045898438,242.76108109399632,240.418649609756,240.84454624325423,43120
2015-04-15,240.03533935546875,241.05750170402453,239.5242841758592,240.71678958606205,68520
2015-04-16,240.33346557617188,240.88712600191963,239.95017420203928,240.5890191535946,41740
2015-04-17,244.0387725830078,245.06093490792418,242.07965845403052,242.50555509030104,55900
2015-04-20,240.418701171875,242.93150224629704,239.99280444703552,242.76113315849202,39420
2015-04-21,239.31143188476562,239.5669595771097,238.75774522688886,238.92811435157074,20940
2015-04-22,238.03366088867188,240.24830279208095,237.6929227546059,238.75766443688715,92240
2015-04-23,237.18190002441406,238.9280662246212,236.159737471573,238.9280662246212,33180
2015-04-24,233.9449920654297,234.88196976387405,233.6468592530158,234.75420598560095,59980
2015-04-27,234.54132080078125,234.96721750606878,232.70997016697922,233.09326160493484,39700
2015-04-28,235.0523681640625,236.84111327269108,233.9024420266097,234.45610246474084,36540
2015-04-29,236.4152374267578,237.69292747084697,234.96720430692577,236.3726581564897,39080
2015-04-30,240.1205596923828,241.27048600732746,236.8411498292711,237.65036397544347,90960
2015-05-01,236.9263153076172,239.22616775246595,236.79855150394116,239.01321941478255,51480
2015-05-04,236.54299926757812,236.62815779804862,235.13751958947105,236.03191811141804,49120
2015-05-05,240.3760528564453,240.46121138121543,237.05403856110803,237.5225404206722,62320
2015-05-06,242.037109375,243.65551176955626,239.35396514262067,240.0779947912751,89400
2015-05-07,240.58908081054688,242.07971941285592,239.9502356952716,242.03711414169965,64900
2015-05-08,237.6503448486328,238.374374395672,237.13926363927163,237.99105698998358,26880
2015-05-11,238.54470825195312,238.6298927826669,236.96891140975887,237.650335666131,26400
2015-05-12,239.5242919921875,241.69635456041343,238.4169450793383,239.99276792034001,57320
2015-05-13,239.1835479736328,239.353917031309,237.35219757962236,238.37435993634233,33900
2015-05-14,235.5208740234375,237.94849040127522,235.39311021295583,237.05409173856054,46080
2015-05-15,235.5208740234375,236.15971907051735,234.66908062733106,234.9246082482944,32800
2015-05-18,234.4986572265625,236.07447984324057,234.07276062717196,235.86153154354528,87680
2015-05-19,234.79678344726562,235.09491625739454,233.90241101154362,234.1579385661314,22740
2015-05-20,234.66908264160156,235.81900893514992,233.26362872489656,234.41355501844492,28500
2015-05-21,233.4339141845703,235.30786960736387,233.1358073627005,235.05234204728535,47640
2015-05-22,233.47653198242188,233.6894802921478,232.83768705324417,233.56171650524558,13180
2015-05-26,236.28746032714844,237.18185890449197,233.77468564528388,234.15797704014335,39220
2015-05-27,232.45437622070312,235.98931306241272,232.24142790500176,235.52083716573662,85840
2015-05-28,233.00811767578125,233.6469628450565,232.4544570613447,232.96553839570015,40880
2015-05-29,234.24317932128906,234.79683981893248,232.75254090742632,233.05067378913307,42820
2015-06-01,233.64694213867188,235.39313437674474,232.88033320241573,233.0507022969945,35440
2015-06-02,234.28573608398438,235.47826749624195,233.220994462089,234.32834134566127,32140
2015-06-03,233.64694213867188,234.03025960413706,232.66738483152935,233.22104539689911,18680
2015-06-04,235.3079071044922,236.03193663297836,233.39137211450083,234.8394311714732,33500
2015-06-05,235.77633666992188,237.2243954421201,235.05233327848708,235.520809119376,69680
2015-06-08,238.24658203125,238.67247865554992,235.86154533837015,235.90415059760036,50260
2015-06-09,238.54470825195312,240.3760846809579,237.82070472755862,238.7150773133807,45060
2015-06-10,235.43568420410156,238.0762488717384,234.75425990036925,237.94848506412245,58780
2015-06-11,235.00982666015625,235.43572341959643,233.98769003430496,234.49874534989297,32020
2015-06-12,236.8837432861328,237.22445543791736,235.81900156513677,236.28747752450667,58920
2015-06-15,238.0762481689453,239.99278326153967,237.77811528894088,238.84285700704888,43060
2015-06-16,236.8837432861328,238.45956623214113,236.415241332092,238.45956623214113,20120
2015-06-17,236.11715698242188,237.5226109893476,235.43570661914003,236.33010534694617,54980
2015-06-18,232.88031005859375,235.43569025527475,232.3266495482472,235.30792644437503,89900
2015-06-19,233.98770141601562,233.9877014160156,232.49706268546683,232.71001107554522,40140
2015-06-22,232.19883728027344,232.53954936979412,231.43222858018538,232.1136527592267,64840
2015-06-23,231.8581085205078,232.83766545545092,231.8155032657146,231.94326704076556,27340
2015-06-24,233.05067443847656,233.09325370969432,231.2193238667053,232.15627579086427,32040
2015-06-25,233.56175231933594,233.945043738816,232.0285086574035,232.3266415356685,32140
2015-06-26,234.96714782714844,235.94670475989022,233.3913252859564,233.6042735754509,71460
2015-06-29,240.5038299560547,240.71677826910332,236.41520674872075,237.8206864105754,77840
2015-06-30,239.60943603515625,240.46122930367036,238.37435139261132,238.71506350108345,53880
